ano,mes,tipo,metrica,id_cliente,nombre_cliente,monto_local,monto_dolar
2014,3,SERVICIOS,real,ZF980723,BRITT SHARED SERVICES S.A.,1500815.85,2731.59
2014,3,SERVICIOS,real,ZF981234,BRITT SHARED SERVICES S.A.,531274.09,966.96
2014,3,ADMINISTRADORA,real,ZF989918,ADM.DE PARQUES Z.F.GENESIS S.A.,148954.83,271.11
2014,3,ADMINISTRADORA,real,ZF981403,MONTARAS DEL NORTE S.A.,109886,200
2014,3,ADMINISTRADORA,real,ZF989202,ZONA FRANCA PUNTARENAS S.A.,109886,200
2014,3,ADMINISTRADORA,real,ZF980616,BATCCA PARK INVERSIONES INMOBILIARIAS S.A.,109886,200
2014,3,SERVICIOS,real,ZF980707,BATCCA SERVICIOS S.A.,2297520.18,4181.64
2014,3,SERVICIOS,real,ZF980217,LANGUAGE LINE C.R. S.A.,1636090.94,2963.13
2014,3,COMERCIALIZADORA,real,ZF201225D,COMPAÛIA FRUTERA LA PAZ S.A.,195746.7,354.52
2014,3,COMERCIALIZADORA,real,ZF981302T,VWR INTERNATIONAL L.T.D.A.,110430,200
2014,3,SERVICIOS,real,ZF981302D,VWR INTERNATIONAL L.T.D.A.,110430,200
2014,3,SERVICIOS,real,ZF391327D,GUALAPACK COSTA RICA S.A.,110430,200
2014,3,COMERCIALIZADORA,real,ZF391327T,GUALAPACK COSTA RICA S.A.,1252655.31,2268.69
2014,3,COMERCIALIZADORA,real,ZF399830D,CSI CLOSURE SYSTEMS MANUFACTURING DE C.A. S.R.L.,110430,200
2014,3,SERVICIOS,real,ZF981237,BRIGHTPOINT COSTA RICA L.T.D.A.,7085345.61,12832.28
2014,3,SERVICIOS,real,ZF730215D,OBERG COSTA RICA L.T.D.A.,110430,200
2014,3,ADMINISTRADORA,real,ZF980630,ZONA FRANCA COYOL S.A.,4230529.34,7661.92
2014,3,SERVICIOS,real,ZF981135,STERIGENICS COSTA RICA S.R.L.,110430,200
2014,3,ADMINISTRADORA,real,ZF980415,EUROCENTER INMOBILIARIA DE COSTA RICA ECR S.A.,304626.42,551.71
2014,3,SERVICIOS,real,ZF980404,FISERV COSTA RICA S.A.,2993499.77,5421.53
2014,3,SERVICIOS,real,ZF981336,GFT COSTA RICA S.A.,222163.07,402.36
2014,3,SERVICIOS,real,ZF980210,DELL COSTA RICA S.A.,865392.56,1567.31
2014,3,SERVICIOS,real,ZF981218,BATO SHARED SERVICES S.A.,523945.07,948.92
2014,3,SERVICIOS,real,ZF980722,C-MINI LUCES INNOVA TECHNOLOGIES L.T.D.A.,182814.78,331.1
2014,3,SERVICIOS,real,ZF850103D,MICRO TECHNOLOGIES S.A.,110430,200
2014,3,SERVICIOS,real,ZF981232,DESERT DEVELOPMENT COMPANY S.A.,1176079.5,2130
2014,3,COMERCIALIZADORA,real,ZF400734D,CONFORMADO DE ELASTOMEROS S.A.,110430,200
2014,3,COMERCIALIZADORA,real,ZF200923D,ALIMENTOS BERMUDEZ S.A.,111158,200
2014,3,ADMINISTRADORA,real,ZF981335,ZONA FRANCA LA LIMA S.R.L.,111158,200
2014,3,COMERCIALIZADORA,real,ZF989205,CASA PROVEEDORA PHILLIPS S.A. ,206011.48,370.66
2014,3,SERVICIOS,real,ZF989205T,CASA PROVEEDORA PHILLIPS S.A. ,111158,200
2014,3,SERVICIOS,real,ZF980733,ACCENTURE S.R.L.,3575014.42,6432.31
2014,3,SERVICIOS,real,ZF981228,VMWARE COSTA RICA L.T.D.A.,1232039.53,2216.74
2014,3,SERVICIOS,real,ZF980927,4THOUGHT MARKETING S.A.,116823.03,210.19
2014,3,SERVICIOS,real,ZF980926,WNS BPO SERVICES C.R. S.R.L.,419079.44,754.02
2014,3,ADMINISTRADORA,real,ZF980609,INTEL FREE TRADE ZONE PARK S.A,111158,200
2014,3,SERVICIOS,real,ZF859705D,COMPONENTES INTEL DE COSTA RICA S.A.,15607005.24,28080.76
2014,3,SERVICIOS,real,ZF980414,BAXTER AMERICAS SERVICES S.R.L.,1099817.79,1978.84
2014,3,SERVICIOS,real,ZF980715,BA CONTINUUM COSTA RICA L.T.D.A.,6069361.04,10920.24
2014,3,ADMINISTRADORA,real,ZF981021,FLEXIPARK SETENTA Y CINCO PORTHOS S.A.,111158,200
2014,3,ADMINISTRADORA,real,ZF981129,CONDOMINIO PARQUE INDUSTRIAL ZONA FRANCA ALAJUELA,111158,200
2014,3,ADMINISTRADORA,real,ZF980732,ADMINISTRADORA PLAZA ROBLE S.A.,213860.69,384.79
2014,3,SERVICIOS,real,ZF980706,BASS AMERICAS S.A.,1262316.77,2271.21
2014,3,SERVICIOS,real,ZF981227,ZOETIS COSTA RICA S.R.L.,2153448.37,3874.57
2014,3,SERVICIOS,real,ZF989919,PROCTER & GAMBLE INTL OPERATIONS S.A.,27615318.07,49686.6
2014,3,SERVICIOS,real,ZF980812,EMERSON ELECTRIC C.R. L.T.D.A.,4339596.43,7788.78
2014,3,SERVICIOS,real,ZF980922,D.H.L CUSTOMER SUPPORT C.R. S.A.,2130027.71,3823.01
2014,3,SERVICIOS,real,ZF981030,AEC AEROESPACE S.A.,111432,200
2014,3,SERVICIOS,real,ZF980813,ALTANOVA TEST C.R. S.R.L.,111432,200
2014,3,SERVICIOS,real,ZF981130D,FISHER SCIENTIFIC COSTA RICA S.R.L.,111432,200
2014,3,COMERCIALIZADORA,real,ZF981130,FISHER SCIENTIFIC COSTA RICA S.R.L.,681439,1223.06
2014,3,SERVICIOS,real,ZF980607,FUJITSU CONSULTING COSTA RICA S.A.,1197968.1,2150.13
2014,3,SERVICIOS,real,ZF981120,WALMART GSS LATIN AMERICA S.R.L.,2532292.2,4545
2014,3,SERVICIOS,real,ZF980611,TELEPERFORMANCE COSTA RICA S.R.L.,3756459.97,6742.16
2014,3,SERVICIOS,real,ZF980930,CONVERGYS CUSTOMER MANAGEMENT GROUP INC.,3239725.94,5814.71
2014,3,SERVICIOS,real,ZF981132,CONVERGYS CUSTOMER MANAGEMENT GROUP INC.,3204918.71,5752.24
2014,3,SERVICIOS,real,ZF980817,LION RE: SOURCES S.A.,2042496.88,3665.91
2014,3,SERVICIOS,real,ZF981341,LION RE: SOURCES S.A.,6108681.54,10963.96
2014,3,COMERCIALIZADORA,real,ZF429534D,GWW INTERNACIONAL S.A.,111432,200
2014,3,PROCESADORA,real,ZF519010,HILOS A & E DE COSTA RICA S.A.,130289.91,233.85
2014,3,SERVICIOS,real,ZF981118,POPDIGITAL S.R.L.,380606.16,683.12
2014,3,COMERCIALIZADORA,real,ZF989610,MATERIALES ELECTRICOS AGUILA DE LATINOAMERICA S.A.,663061.72,1190.07
2014,3,ADMINISTRADORA,real,ZF980630,ZONA FRANCA COYOL S.A.,994846.58,1785.57
2014,3,COMERCIALIZADORA,real,ZF959403D,RAWLINGS DE COSTA RICA S.A.,111432,200
2014,3,SERVICIOS,real,ZF980833,ORACLE COSTA RICA SSC S.A.,1326325.1,2380.51
2014,3,SERVICIOS,real,ZF989142,UNIVERSAL SERVICIOS A CONTENEDORES S.A.,867118.16,1556.32
2014,3,SERVICIOS,real,ZF940620D,RTC TERMOFORMAS S.A.,111432,200
2014,3,SERVICIOS,real,ZF980932,MOTIF L.T.D.A.,326667.42,586.31
2014,3,SERVICIOS,real,ZF981338,COGNIZANT TECHNOLOGY SOLUTIONS DE COSTA RICA S.R.L.,356501.61,639.86
2014,3,SERVICIOS,real,ZF440736D,TARIMAS Y EMBALAJES DE MADERAS CERTIFICADAS S.A.,111432,200
2014,3,SERVICIOS,real,ZF981339,NATIONAL BUILDING MAINTENANCE CO S.A.,111432,200
2014,3,SERVICIOS,real,ZF981104,AUXIS COSTA RICA L.T.D.A.,399732.09,717.45
2014,3,COMERCIALIZADORA,real,ZF981104D,AUXIS COSTA RICA L.T.D.A.,111432,200
2014,3,SERVICIOS,real,ZF981220,DIALOGUE MARKETING COSTA RICA S.A.,128481.94,230.6
2014,3,PROCESADORA,real,ZF731410,BEKAERT COSTA RICA S.A.,833048.92,1495.17
2014,3,PROCESADORA,real,ZF731410,BEKAERT COSTA RICA S.A.,2591629.74,4651.5
2014,3,COMERCIALIZADORA,real,ZF851317D,ATL TECHNOLOGY C.R. L.T.D.A,-1067039.86,-2001.76
2014,3,SERVICIOS,real,ZF980023,TERADYNE DE COSTA RICA S.A.,1593570.21,2860.17
2014,3,SERVICIOS,real,ZF981311,SYNIVERSE TECHNOLOGIES S.R.L.,489619.15,878.78
2014,3,SERVICIOS,real,ZF980201,ALIGN TECHNOLOGY DE COSTA RICA S.R.L.,4151124.29,7450.51
2014,3,ADMINISTRADORA,real,ZF981323,ISIVEN DE CENTROAMERICA C.R. S.A.,111432,200
2014,3,SERVICIOS,real,ZF981138,OVERSEAS LOGISTIC OPERATIONS S.A.,668735.16,1200.26
2014,3,SERVICIOS,real,ZF980416,AVIONYX S.A.,153403.45,275.33
2014,3,SERVICIOS,real,ZF980504,BPO INTERNATIONAL S.A.,131482.46,235.99
2014,3,ADMINISTRADORA,real,ZF980726,ZONA GLOBLAL DOS S.A.,111432,200
2014,3,SERVICIOS,real,ZF981217,EPC INGENIERIA SERVICIOS DE C.R. S.A.,373149.14,669.18
2014,3,SERVICIOS,real,ZF981136,MCM MIDLAND MANAGEMENT COSTA RICA S.R.L.,1177146.41,2111.02
2014,3,ADMINISTRADORA,real,ZF988806,ZONA FRANCA METROPOLITANA S.A.,283325.61,508.1
2014,3,ADMINISTRADORA,real,ZF989906,LOS ARALLANES S.A.,2707990.05,4856.34
2014,3,SERVICIOS,real,ZF980625,UNITED COLLECTION BUREAU C.R. S.R.L.,568837.16,1020.12
2014,3,ADMINISTRADORA,real,ZF980738,CF FREE ZONE PARK S.R.L.,111524,200
2014,3,ADMINISTRADORA,real,ZF980601,PARQUE BIOTECNOLOGICO S.A.,111524,200
2014,3,SERVICIOS,real,ZF980602,SERVICIOS BIOTEC MOLECULAR S.A.,111524,200
2014,3,SERVICIOS,real,ZF980720,TECH DATA OPERATIONS CENTER S.A.,1285409.01,2305.17
2014,3,SERVICIOS,real,ZF981401,GRUPO SAN BERNARDINO BFB S.A.,111524,200
2014,3,COMERCIALIZADORA,real,ZF420727,FLEXIBLE PACKAGING C.R. S.A.,111524,200
2014,3,SERVICIOS,real,ZF980824,POSSIBLE WORLDWIDE COSTA RICA L.T.D.A.,363864.08,652.53
2014,3,SERVICIOS,real,ZF981224,TRADESTATION GLOBAL SERVICES S.A.,111524,200
2014,3,SERVICIOS,real,ZF980617,C.R AGILIS ENGINEERING S.A.,111524,200
2014,3,SERVICIOS,real,ZF980501,VIA INFORMATION TOOLS C.R. L.T.D.A.,117563.01,210.83
2014,3,SERVICIOS,real,ZF980208,SBM MANAGEMENT DE COSTA RICA S.A.,708186.98,1270.02
2014,3,COMERCIALIZADORA,real,ZF850001D,VENTAS F.R. UNO S.A.,114906.96,206.07
2014,3,SERVICIOS,real,ZF981119,BODYBUILDING.COM S.R.L.,307750.61,554.23
2014,3,SERVICIOS,real,ZF980518,APL SERVICE CENTER DE COSTA RICA S.A.,814140.15,1466.18
2014,3,SERVICIOS,real,ZF859428D,COMERCIALIZADORA CENTROAMERICANA GL S.A.,4513946.35,8129.14
2014,3,COMERCIALIZADORA,real,ZF859428,COMERCIALIZADORA CENTROAMERICANA GL S.A.,254837.42,458.94
2014,3,SERVICIOS,real,ZF981116,NATIONAL INSTRUMENTS C.R. L.T.D.A.,1248357.16,2248.16
2014,3,SERVICIOS,real,ZF901025D,SMC COSTA RICA DIVISION S.R.L.,111056,200
2014,3,SERVICIOS,real,ZF850001,VENTAS F.R. UNO S.A.,738222.29,1329.46
2014,3,SERVICIOS,real,ZF300701D,HOSPIRA COSTA RICA L.T.D.,312645.74,563.04
2014,3,PROCESADORA,real,ZF69812,TAISUCO DE COSTA RICA S.A.,-276217.23,-511.94
2014,3,SERVICIOS,real,ZF989514,SYSDE COMPUTACION S.A.,111056,200
2014,3,SERVICIOS,real,ZF981015,MCKINSEY & COMPANY SUPPORT SERVICES C.R.,1829239.43,3294.26
2014,3,SERVICIOS,real,ZF980904,JONES LANG LASALLE L.T.D.A,1390603.25,2504.33
2014,3,ADMINISTRADORA,real,ZF989139,CENTRO DE CIENCIA Y  TECNOLOGIA ULTRAPARK S.A.,1511655.6,2722.33
2014,3,ADMINISTRADORA,real,ZF980825,B T CONSULTING AND SERVICES S.A.,2386434.12,4297.71
2014,3,ADMINISTRADORA,real,ZF980622,ULTRAPARK L.A.G. S.A,621572.28,1119.39
2014,3,SERVICIOS,real,ZF980915,CINE RED S.A.,108240,200
2014,3,SERVICIOS,real,ZF980909,ARCUS SOLUCIONES L.T.D.A,108240,200
2014,3,SERVICIOS,real,ZF641134,YANG MEI JIA INTERNACIONAL S.A.,108240,200
2014,3,SERVICIOS,real,ZF980310,SETON CENTRA S.R.L.,108240,200
2014,3,SERVICIOS,real,ZF981402,FINDASENSE COSTA RICA L.T.D.A.,246007.87,454.56
2014,3,SERVICIOS,real,ZF981329,THE RESULT C.R. S.R.L.,476462.29,880.38
2014,3,COMERCIALIZADORA,real,ZF859219D,XELTRON S.A.,108240,200
2014,3,SERVICIOS,real,ZF710816D,C&J INTERNATIONAL LLC S.R.L.,108240,200
2014,3,SERVICIOS,real,ZF840604D,INTERNATIONAL PRECISION MOLDS S.A.,108240,200
2014,3,SERVICIOS,real,ZF981208,BUILDINGI SOFTWARE AND SERVICES C.R S.R.L.,108240,200
2014,3,SERVICIOS,real,ZF981313,CSS COSTA RICA TECHNOLOGY SERVICES L.T.D.A.,178596,330
2014,3,SERVICIOS,real,ZF989807,SYKES LATIN AMERICA S.A.,7339086.57,13560.77
2014,3,SERVICIOS,real,ZF981113,SYKES LATIN AMERICA S.A.,2785957.92,5147.74
2014,3,SERVICIOS,real,ZF980711,SYKES LATIN AMERICA S.A.,3473308.3,6417.79
2014,3,SERVICIOS,real,ZF981221,MICRA CONSULTING INTERNATIONAL L.T.D.A.,1334567.41,2465.94
2014,3,SERVICIOS,real,ZF901404D,VIAX DENTAL LAB S.A.,108240,200
2014,3,SERVICIOS,real,ZF980808,HEALTH DYNAMICS S.A.,108240,200
2014,3,SERVICIOS,real,ZF981223,HEALTH DYNAMICS S.A.,93946.91,173.59
2014,3,ADMINISTRADORA,real,ZF988503,INVERSIONES ZETA S.A. (CARTAGO),454536.33,839.87
2014,3,ADMINISTRADORA,real,ZF988813,INVERSIONES ZETA S.A (MONTECILLOS),108240,200
2014,3,ADMINISTRADORA,real,ZF989121,INVERSIONES ZETA S.A. (LA VALENCIA),108240,200
2014,3,SERVICIOS,real,ZF989141,JONE DE SAN JOSE S.A.,108240,200
2014,3,SERVICIOS,real,ZF981031,EMPRESA DE SERVICIOS ZETA CARTAGO S.A.,30924.17,57.14
2014,3,SERVICIOS,real,ZF981031,EMPRESA DE SERVICIOS ZETA CARTAGO S.A.,142689.58,263.65
2014,3,ADMINISTRADORA,real,ZF981017,CONCENTRIX FREE TRADE ZONE S.A.,190039.13,351.14
2014,3,SERVICIOS,real,ZF981406,CWT ECENTER COSTA RICA S.R.L.,108240,200
2014,3,SERVICIOS,real,ZF980308,HEWLETT PACKARD COSTA RICA L.T.D.A.,40556684.76,76254.44
2014,3,COMERCIALIZADORA,real,ZF150014T,COMPAÛIA INDUSTRIAL ACEITERA COTO 54 S.A.,9599519.79,18048.96
2014,3,COMERCIALIZADORA,real,ZF150014T,COMPAÛIA INDUSTRIAL ACEITERA COTO 54 S.A.,206447.31,388.16
2014,3,SERVICIOS,real,ZF150014D,COMPAÛIA INDUSTRIAL ACEITERA COTO 54 S.A.,106372,200
2014,3,SERVICIOS,real,ZF980828,AMAZON SUPPORT SERVICES COSTA RICA S.R.L.,7188460.01,13515.7
2014,3,SERVICIOS,real,ZF981230,INFOSYS BPO LIMITED,239380.03,450.08
2014,3,SERVICIOS,real,ZF981230,INFOSYS BPO LIMITED,526386.18,989.71
2014,3,SERVICIOS,real,ZF980822,ASSOCIATED CREDITORS EXCHANGE C.R. L.T.D.A.,1293322.9,2431.7
2014,3,ADMINISTRADORA,real,ZF989019,CORP. DE INVERS. Y DESARROLLO BES S.A.,188789.84,354.96
2014,3,ADMINISTRADORA,real,ZF980702,ZONA FRANCA DEL ESTE (ZFE) S.A.,106372,200
2014,3,SERVICIOS,real,ZF981015,MCKINSEY & COMPANY SUPPORT SERVICES C.R.,1702388.01,3200.82
2014,3,SERVICIOS,real,ZF980403,TELEFONICA DE PROMOCIONES DE SAN JOSE S.A.,106372,200
2014,3,SERVICIOS,real,ZF980801,ASTRAZENECA CAMCAR C.R. S.A.,3604350.23,6776.88
2014,3,SERVICIOS,real,ZF980203,CONAIR AMERICAS LOGISTIC SERVICES S.A.,106372,200
2014,3,ADMINISTRADORA,real,ZF989914,CONAIR COSTA RICA S.A.,154474.63,290.44
2014,3,SERVICIOS,real,ZF981303,LL BEAN INC,759329.98,1427.69
2014,3,SERVICIOS,real,ZF980615,AMBA RESEARCH COSTA RICA S.A.,617778.18,1161.54
2014,3,COMERCIALIZADORA,real,ZF730735D,GREIF COSTA RICA S.A.,106372,200
2014,3,SERVICIOS,real,ZF980924,STARTEK INTERNATIONAL LIMITED,2047147.65,3849.03
2014,3,COMERCIALIZADORA,real,ZF851317D,ATL TECHNOLOGY C.R. L.T.D.A,1064697.79,2001.76
2014,3,SERVICIOS,real,ZF851317,ATL TECHNOLOGY C.R. L.T.D.A,106376,200
2014,3,SERVICIOS,real,ZF981133,CLIENT SERVICES CSICR S.R.L.,305664.99,574.69
2014,3,SERVICIOS,real,ZF981216,WRIGHT MEDICAL C.R. S.A.,125832.86,236.58
2014,3,SERVICIOS,real,ZF980705,TELE TECH CUSTOMER CARE MANAGEMENT COSTA RICA S.A.,728616.87,1369.89
2014,3,SERVICIOS,real,ZF980829,TELETECH GLOBAL SERVICES SPAIN SL,106376,200
2014,3,COMERCIALIZADORA,real,ZF909920D,ALLERGAN COSTA RICA L.T.D.A.,106376,200
2014,3,ADMINISTRADORA,real,ZF980614,PARQUE INDUSTRIAL Y DE SERVICIOS COYOL S.A.,106376,200
2014,3,COMERCIALIZADORA,real,ZF900314D,BOSTON SCIENTIFIC DE COSTA RICA S.R.L.,106376,200
2014,3,SERVICIOS,real,ZF981411,MICROPORT ORTHOPEDICS S.A.,159996.34,300.81
2014,3,ADMINISTRADORA,real,ZF981114,TERRA VEREDA TROPICAL S.A.,106598,200
2014,3,PROCESADORA,real,ZF191413,PANIFRESH COSTA RICA S.A.,106598,200
2014,3,SERVICIOS,real,ZF980723,BRITT SHARED SERVICES S.A.,-1469129.44,-2731.59
2014,3,SERVICIOS,real,ZF980930,CONVERGYS CUSTOMER MANAGEMENT GROUP INC.,4022938.33,7547.87
2014,3,COMERCIALIZADORA,real,ZF909702D,VITEC VIDEOCOM L.T.D.A,106610,200
2014,3,SERVICIOS,real,ZF981005,SERVICIOS DE NEGOCIOS ANWAY L.T.D.A.,1134827.68,2128.93
2014,3,SERVICIOS,real,ZF981006,BANANERA INTERNACIONAL FYFFES C.R. ,551566.54,1034.74
2014,3,SERVICIOS,real,ZF980313,IBM BUSINESS TRANSFORMATION CENTER S.R.L.,8573757.65,16084.34
2014,3,SERVICIOS,real,ZF980111,COOPESA DIVISION AVIACION (SERVICIOS),7172548.62,13455.68
2014,3,SERVICIOS,real,ZF981206,TICONTAINERS S.A.,106610,200
2014,3,SERVICIOS,real,ZF981142,THOMSON REUTERS COSTA RICA SERVICIOS S.A.,17676412.41,33160.89
2014,3,COMERCIALIZADORA,real,ZF851317D,ATL TECHNOLOGY C.R. L.T.D.A,499084.69,936.28
2014,3,SERVICIOS,real,ZF981106,ECLIPSE IN ACTION L.T.D.A.,362799.24,677.65
2014,3,SERVICIOS,real,ZF981032,CONCENTRIX COSTA RICA S.A.,1759361.02,3286.19
2014,3,SERVICIOS,real,ZF981002,BCD TRAVEL AMERICAS OPERATIONS CENTER L.T.D.A.,406599.24,759.46
2014,3,ADMINISTRADORA,real,ZF981019,DESARROLLADORA MULTIPARK S.A.,107076,200
2014,3,COMERCIALIZADORA,real,ZF391327T,GUALAPACK COSTA RICA S.A.,-1221551.62,-2268.69
2014,3,SERVICIOS,real,ZF980612,SISTEMAS GALILEO DEL SUR BC S.A.,976646.99,1812.73
2014,3,SERVICIOS,real,ZF981231,HOVG S.R.L.,694996.49,1289.97
2014,3,ADMINISTRADORA,real,ZF980728,CIA INVERSIONISTA LAS BRISAS S.A.,196347.14,364.44
2014,3,SERVICIOS,real,ZF901332,ALLEGHENY MEDICAL SYSTEMS S.A.,107754,200
2014,3,COMERCIALIZADORA,real,ZF901332D,ALLEGHENY MEDICAL SYSTEMS S.A.,107754,200
2014,3,SERVICIOS,real,ZF981340,SKIM ANALYTICAL S.R.L.,107754,200
2014,3,SERVICIOS,real,ZF981204,VALU SHRED COSTA RICA VSCR S.A.,107754,200
2014,3,SERVICIOS,real,ZF389714D,FORTECH S.A.,107754,200
2014,3,SERVICIOS,real,ZF980805,BEAM ONE DE COSTA RICA S.R.L.,411125.69,763.08
2014,3,SERVICIOS,real,ZF980721,HELLMAN SERVICE CENTER S.A.,506256.45,939.65
2014,3,SERVICIOS,real,ZF981330,ELEPHANT GROUP COSTA RICA S.R.L.,107754,200
2014,3,ADMINISTRADORA,real,ZF981233,LINDORA PARK S.A.,107754,200
2014,3,ADMINISTRADORA,real,ZF981011,STAR OF BELEN SERVICES OFFICENTER L.T.D.A.,107684,200
2014,3,SERVICIOS,real,ZF980518,APL SERVICE CENTER DE COSTA RICA S.A.,194810.49,362.22
2014,3,SERVICIOS,real,ZF980723,BRITT SHARED SERVICES S.A.,1157094.99,2151.41
2014,3,COMERCIALIZADORA,real,ZF619815D,MEDIAS Y CALCETINES S.A.,107566,200
2014,3,COMERCIALIZADORA,real,ZF901103D,COVIDIEN MANUFACTURING SOLUTIONS S.A.,614775.2,1141.77
2014,3,SERVICIOS,real,ZF980602,SERVICIOS BIOTEC MOLECULAR S.A.,12448.73,23.12
2014,3,COMERCIALIZADORA,real,ZF391327T,GUALAPACK COSTA RICA S.A.,175138.42,325.27
2014,3,SERVICIOS,real,ZF981115,VIALINX S.A.,1111190.79,2064.11
2014,3,SERVICIOS,real,ZF981318,VIALINX S.A.,317754.97,590.25
2014,3,COMERCIALIZADORA,real,ZF391327T,GUALAPACK COSTA RICA S.A.,-1578722.23,-2932.03
2014,3,SERVICIOS,real,ZF980723,BRITT SHARED SERVICES S.A.,-128573.18,-241.23
2014,4,PROCESADORA,real,ZF150014,COMPAÛIA INDUSTRIAL ACEITERA COTO 54 S.A.,4180955.68,7762.78
2014,4,PROCESADORA,real,ZF150818,PALMATEC CORPORATION DE COSTA RICA S.A.,1084919.54,2014.37
2014,4,PROCESADORA,real,ZF200018,PRODUCTOS FLORIDA S.A.,1723084.06,3199.25
2014,4,PROCESADORA,real,ZF200311,TICOFRUT S.A.,4270156.96,7928.4
2014,4,PROCESADORA,real,ZF200923,ALIMENTOS BERMUDEZ S.A.,1410303.3,2618.51
2014,4,PROCESADORA,real,ZF209423,DEL ORO S.A.,2770722.4,5144.4
2014,4,PROCESADORA,real,ZF209823,GERBER INGREDIENTS S.A,2457252.24,4562.38
2014,4,PROCESADORA,real,ZF209922,COMPAÛIA MUNDIMAR S.A.,3540313.65,6573.3
2014,4,PROCESADORA,real,ZF210024,CASA PROVEEDORA PHILLIPS S.A. ,1313707.18,2439.16
2014,4,PROCESADORA,real,ZF210113,COCA COLA INDUSTRIAS S.R.L.,1028820,1910.21
2014,4,PROCESADORA,real,ZF211101,CORPORACION DEL VALLE METROPOLITANO S.A.,1224899.08,2274.27
2014,4,PROCESADORA,real,ZF229712,FRUCTA C.R. S.A.,2674530.22,4965.8
2014,4,PROCESADORA,real,ZF300701,HOSPIRA COSTA RICA L.T.D.,9062320.73,16826.01
2014,4,PROCESADORA,real,ZF309909,BAXTER PRODUCTOS MEDICOS L.T.D.A.,1615796.93,3000.05
2014,4,PROCESADORA,real,ZF390218,PROQUINAL COSTA RICA S.A.,2706937.18,5025.97
2014,4,PROCESADORA,real,ZF390519,COMPONENTES INNOVADORES L.T.D.A.,176684.45,328.05
2014,4,PROCESADORA,real,ZF390713,CAJAS PARA EXPORTACION RETORNABLES S.A.,318543.67,591.44
2014,4,PROCESADORA,real,ZF39913,TERRAPEZ S.A.,1301233.44,2416
2014,4,PROCESADORA,real,ZF399830,CSI CLOSURE SYSTEMS MANUFACTURING DE C.A. S.R.L.,802068.23,1489.2
2014,4,PROCESADORA,real,ZF409703,TERRAMIX S.A.,5080810.31,9433.54
2014,4,PROCESADORA,real,ZF429609,MANUFACTURERA CHIRRIPO DEL SUR S.A.,191118.66,354.85
2014,4,PROCESADORA,real,ZF440736,TARIMAS Y EMBALAJES DE MADERAS CERTIFICADAS S.A.,2419125.46,4491.59
2014,4,PROCESADORA,real,ZF441016,AGREP FORESTAL S.A.,350142.74,650.11
2014,4,PROCESADORA,real,ZF449704,MADERIN ECO S.A.,2230452,4141.28
2014,4,PROCESADORA,real,ZF499502,PANDUIT DE COSTA RICA L.T.D.A.,5554015.48,10312.14
2014,4,PROCESADORA,real,ZF618702,CARTEX MANUFACTURERA S.R.L. ,980594.66,1820.67
2014,4,PROCESADORA,real,ZF619815,MEDIAS Y CALCETINES S.A.,1479808.34,2747.56
2014,4,PROCESADORA,real,ZF629809,CARTEX MANUFACTURERA S.R.L. ,1802655.34,3346.99
2014,4,PROCESADORA,real,ZF710106,METALES PROCESADOS M.R.W. S.A.,117067.92,217.36
2014,4,PROCESADORA,real,ZF730307,TECHSHOP INTERNACIONAL S.A.,1452200.22,2696.3
2014,4,PROCESADORA,real,ZF730409,DANIELS MANUFACTURERA S.A.,125588.42,233.18
2014,4,PROCESADORA,real,ZF769805,C.V.G. ALUMINIOS NACIONALES S.A.,4281952.08,7950.3
2014,4,PROCESADORA,real,ZF80108,CONGELADOS DEL MONTE S.A.,783029.07,1453.85
2014,4,PROCESADORA,real,ZF830913,TECHNOENDS S.A.,1234502.14,2292.1
2014,4,PROCESADORA,real,ZF840604,INTERNATIONAL PRECISION MOLDS S.A.,521872.17,968.96
2014,4,PROCESADORA,real,ZF850008,TRIMPOT ELECTRONICAS LIMITADA S.R.L.,3028556.2,5623.12
2014,4,PROCESADORA,real,ZF858603,CAMTRONICS S.A.,223294.03,414.59
2014,4,PROCESADORA,real,ZF859207,C&K COACTIVE S.A.,107718,200
2014,4,PROCESADORA,real,ZF859219,XELTRON S.A.,908924.48,1687.6
2014,4,PROCESADORA,real,ZF859705,COMPONENTES INTEL DE COSTA RICA S.A.,6245769.71,11596.52
2014,4,PROCESADORA,real,ZF859817,BABYLISS COSTA RICA L.T.D.A.,1569995.24,2915.01
2014,4,PROCESADORA,real,ZF889008,COOP. AUTOGEST. DE SERVICIOS AEROINDUSTRIALES R.L.,107718,200
2014,4,PROCESADORA,real,ZF909520,SACO INTERNACIONAL S.A.,229374.71,425.88
2014,4,PROCESADORA,real,ZF909702,VITEC VIDEOCOM L.T.D.A,720665.74,1338.06
2014,4,PROCESADORA,real,ZF940620,RTC TERMOFORMAS S.A.,107718,200
2014,4,PROCESADORA,real,ZF941020,EUROCONCRETOS DE COSTA RICA S.A.,1574546.32,2923.46
2014,4,PROCESADORA,real,ZF959403,RAWLINGS DE COSTA RICA S.A.,2200948.04,4086.5
2014,4,PROCESADORA,real,ZF30503,RAINBOW EXPORT PROCESSING S.A.,333112.53,618.49
2014,4,PROCESADORA,real,ZF389714,FORTECH S.A.,111908.23,207.78
2014,4,PROCESADORA,real,ZF390408,VENTION MEDICAL COSTA RICA S.A.,1618866.89,3005.75
2014,4,PROCESADORA,real,ZF399614,PRODUCTOS DE ESPUMA S.A.,879786.77,1633.5
